"sep=	"
Shimmer_BFED_Timestamp_Unix_CAL	Shimmer_BFED_Accel_LN_X_CAL	Shimmer_BFED_Accel_LN_Y_CAL	Shimmer_BFED_Accel_LN_Z_CAL	Shimmer_BFED_Accel_WR_X_CAL	Shimmer_BFED_Accel_WR_Y_CAL	Shimmer_BFED_Accel_WR_Z_CAL	Shimmer_BFED_Gyro_X_CAL	Shimmer_BFED_Gyro_Y_CAL	Shimmer_BFED_Gyro_Z_CAL	Shimmer_BFED_Pressure_BMP180_CAL	Shimmer_BFED_Temperature_BMP180_CAL	
ms	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	deg/s	deg/s	deg/s	kPa	Degrees Celsius	
1512129027020.05	-7.06024096385542	3.69879518072289	6.16867469879518	-7.16125076640098	3.51195585530349	5.85652973635806	37.7557251908397	-34.3358778625954	-31.0229007633588	102.425492054783	26.5688577306986	
1512129027023.96	-7.09638554216868	3.67469879518072	6.18072289156627	-7.14163090128755	3.52176578786021	5.8859595340282	36.9465648854962	-36.4732824427481	-31.2671755725191	102.425492054783	26.5688577306986	
1512129027027.86	-7.13253012048193	3.6144578313253	6.1566265060241	-6.95524218270999	3.42366646229307	5.83690987124464	36.1068702290076	-38.4580152671756	-32.0916030534351	102.425492054783	26.5688577306986	
1512129027031.77	-7.13253012048193	3.57831325301205	6.1566265060241	-7.06315144083384	3.43347639484978	5.81729000613121	35.4961832061069	-41.206106870229	-33.206106870229	102.419585680077	26.5688577306986	
1512129027035.68	-7.13253012048193	3.60240963855422	6.1566265060241	-7.15144083384427	3.42366646229307	5.78786020846107	35.2824427480916	-44.412213740458	-34.030534351145	102.419585680077	26.5688577306986	
1512129027039.58	-7.09638554216868	3.59036144578313	6.18072289156627	-7.17106069895769	3.47271612507664	5.8859595340282	35.4809160305343	-47.6030534351145	-34.8549618320611	102.419585680077	26.5688577306986	
1512129027043.49	-7.07228915662651	3.65060240963855	6.2289156626506	-7.18087063151441	3.47271612507664	5.93500919681177	36.4274809160305	-50.0916030534351	-35.3129770992366	102.413679308444	26.5688577306986	
1512129027047.39	-7.03614457831325	3.72289156626506	6.2289156626506	-7.16125076640098	3.50214592274678	5.99386879215205	37.969465648855	-51.9847328244275	-35.2519083969466	102.413679308444	26.5688577306986	
1512129027051.3	-6.97590361445783	3.72289156626506	6.2289156626506	-7.13182096873084	3.51195585530349	5.98405885959534	40.4885496183206	-53.7251908396947	-35.4503816793893	102.413679308444	26.5688577306986	
1512129027055.21	-6.90361445783133	3.73493975903614	6.19277108433735	-7.02391171060699	3.57081545064378	6.00367872470877	43.0534351145038	-54.7175572519084	-35.4045801526718	102.413679308444	26.5688577306986	
1512129027059.11	-6.89156626506024	3.78313253012048	6.1566265060241	-7.05334150827713	3.73758430410791	5.96443899448191	45.6641221374046	-55.1908396946565	-35.175572519084	102.413679308444	26.5688577306986	
1512129027063.02	-6.89156626506024	3.79518072289157	6.06024096385542	-6.98467198038014	3.61986511342735	5.85652973635806	48.0152671755725	-55.2824427480916	-35.4503816793893	102.413679308444	26.5688577306986	
1512129027066.93	-6.89156626506024	3.79518072289157	5.97590361445783	-6.96505211526671	3.62967504598406	5.72900061312078	49.2519083969466	-55.6793893129771	-35.8167938931298	102.413679308444	26.5688577306986	
1512129027070.83	-6.87951807228916	3.74698795180723	5.92771084337349	-6.99448191293685	3.60024524831392	5.69957081545064	50.1221374045802	-56.0610687022901	-36.1679389312977	102.413679308444	26.5688577306986	
1512129027074.74	-6.86746987951807	3.74698795180723	5.92771084337349	-6.98467198038014	3.58062538320049	5.70938074800736	51.1297709923664	-55.7251908396947	-35.8473282442748	102.413679308444	26.5688577306986	
1512129027078.64	-6.81927710843374	3.71084337349398	5.92771084337349	-6.96505211526671	3.56100551808706	5.6701410177805	52.1068702290076	-54.4732824427481	-34.9618320610687	102.407772939883	26.5688577306986	
1512129027082.55	-6.78313253012048	3.71084337349398	5.95180722891566	-6.89638258736971	3.50214592274678	5.70938074800736	53.5419847328244	-51.7862595419847	-34.4274809160305	102.407772939883	26.5688577306986	
1512129027086.46	-6.7710843373494	3.73493975903614	5.93975903614458	-6.89638258736971	3.57081545064378	5.65052115266708	54.2748091603053	-48.8549618320611	-33.7404580152672	102.407772939883	26.5688577306986	
1512129027090.36	-6.79518072289157	3.79518072289157	5.89156626506024	-6.89638258736971	3.58062538320049	5.67995095033722	54.3358778625954	-46.1984732824427	-33.3587786259542	102.410726123779	26.5688577306986	
1512129027094.27	-6.80722891566265	3.8433734939759	5.83132530120482	-6.86695278969957	3.64929491109749	5.55242182709994	53.4351145038168	-44.3969465648855	-32.793893129771	102.410726123779	26.5688577306986	
1512129027098.18	-6.7710843373494	3.89156626506024	5.74698795180723	-6.86695278969957	3.70815450643777	5.48375229920294	52.2900763358779	-43.175572519084	-32.6564885496183	102.410726123779	26.5688577306986	
1512129027102.08	-6.72289156626506	3.86746987951807	5.71084337349398	-6.82771305947272	3.70815450643777	5.40527283874923	50.763358778626	-42.3206106870229	-33.3282442748092	102.413679308444	26.5688577306986	
1512129027105.99	-6.67469879518072	3.8433734939759	5.69879518072289	-6.76885346413243	3.69834457388105	5.38565297363581	47.3587786259542	-40.9618320610687	-33.4809160305344	102.413679308444	26.5688577306986	
1512129027109.89	-6.69879518072289	3.80722891566265	5.69879518072289	-6.75904353157572	3.66891477621091	5.3071735131821	42.9312977099237	-39.4503816793893	-33.618320610687	102.413679308444	26.5688577306986	
1512129027113.8	-6.72289156626506	3.75903614457831	5.69879518072289	-6.80809319435929	3.58062538320049	5.24831391784181	37.2671755725191	-38.3511450381679	-34.2595419847328	102.413679308444	26.5688577306986	
1512129027117.71	-6.74698795180723	3.72289156626506	5.69879518072289	-6.80809319435929	3.57081545064378	5.27774371551196	31.5419847328244	-38.2748091603053	-34.7786259541985	102.413679308444	26.5688577306986	
1512129027121.61	-6.74698795180723	3.67469879518072	5.71084337349398	-6.80809319435929	3.51195585530349	5.29736358062538	26.5496183206107	-38.412213740458	-35.2824427480916	102.413679308444	26.5688577306986	
1512129027125.52	-6.69879518072289	3.62650602409639	5.75903614457831	-6.80809319435929	3.4432863274065	5.35622317596567	22.5648854961832	-38.5190839694656	-35.969465648855	102.413679308444	26.5688577306986	
1512129027129.43	-6.63855421686747	3.60240963855422	5.80722891566265	-6.76885346413243	3.42366646229307	5.43470263641938	19.6030534351145	-37.9083969465649	-36.0763358778626	102.413679308444	26.5688577306986	
1512129027133.33	-6.62650602409639	3.59036144578313	5.83132530120482	-6.70999386879215	3.42366646229307	5.46413243408952	17.6793893129771	-35.8473282442748	-35.969465648855	102.413679308444	26.5688577306986	
1512129027137.24	-6.68674698795181	3.59036144578313	5.81927710843374	-6.76885346413243	3.40404659717964	5.47394236664623	16.0	-32.5038167938931	-35.2824427480916	102.410726123779	26.5688577306986	
1512129027141.14	-6.74698795180723	3.5421686746988	5.79518072289157	-6.80809319435929	3.38442673206622	5.50337216431637	14.4274809160305	-29.0839694656489	-34.3969465648855	102.410726123779	26.5688577306986	
1512129027145.05	-6.75903614457831	3.50602409638554	5.78313253012048	-6.84733292458614	3.33537706928265	5.48375229920294	12.9618320610687	-26.3511450381679	-33.5572519083969	102.410726123779	26.5688577306986	
1512129027148.96	-6.7710843373494	3.49397590361446	5.78313253012048	-6.86695278969957	3.29613733905579	5.49356223175966	12.1832061068702	-24.4885496183206	-32.5648854961832	102.404819756754	26.5688577306986	
1512129027152.86	-6.75903614457831	3.49397590361446	5.75903614457831	-6.80809319435929	3.33537706928265	5.46413243408952	11.4656488549618	-23.0839694656489	-32.0763358778626	102.404819756754	26.5688577306986	
1512129027156.77	-6.73493975903615	3.42168674698795	5.7710843373494	-6.77866339668915	3.28632740649908	5.44451256897609	10.7328244274809	-22.0458015267176	-32.0	102.404819756754	26.5688577306986	
1512129027160.68	-6.7710843373494	3.32530120481928	5.79518072289157	-6.84733292458614	3.1587982832618	5.47394236664623	10.0763358778626	-21.3129770992366	-32.3053435114504	102.410726123779	26.5688577306986	
1512129027164.58	-6.79518072289157	3.24096385542169	5.83132530120482	-6.86695278969957	3.09012875536481	5.51318209687308	9.95419847328244	-21.1297709923664	-32.381679389313	102.410726123779	26.5688577306986	
1512129027168.49	-6.79518072289157	3.13253012048193	5.85542168674699	-6.86695278969957	3.02145922746781	5.55242182709994	10.2748091603053	-21.5419847328244	-32.2900763358779	102.410726123779	26.5688577306986	
1512129027172.39	-6.78313253012048	3.04819277108434	5.86746987951807	-6.85714285714286	2.92335990190067	5.58185162477008	11.3740458015267	-22.5190839694656	-32.1679389312977	102.413679308444	26.5688577306986	
1512129027176.3	-6.74698795180723	3.01204819277108	5.86746987951807	-6.85714285714286	2.87431023911711	5.63090128755365	13.206106870229	-23.9083969465649	-32.030534351145	102.413679308444	26.5688577306986	
1512129027180.21	-6.75903614457831	3.0	5.93975903614458	-6.86695278969957	2.80564071122011	5.74862047823421	15.6030534351145	-25.6793893129771	-31.8473282442748	102.413679308444	26.5688577306986	
1512129027184.11	-6.75903614457831	3.0	6.01204819277108	-6.85714285714286	2.78602084610668	5.77805027590435	18.6564885496183	-27.2519083969466	-31.7862595419847	102.419585680077	26.5688577306986	
1512129027188.02	-6.73493975903615	3.0	6.07228915662651	-6.85714285714286	2.77621091354997	5.86633966891478	21.7404580152672	-28.7022900763359	-31.7709923664122	102.419585680077	26.5688577306986	
1512129027191.93	-6.67469879518072	2.92771084337349	6.12048192771084	-6.83752299202943	2.67811158798283	5.93500919681177	25.2977099236641	-30.0458015267176	-31.4351145038168	102.419585680077	26.5688577306986	
1512129027195.83	-6.59036144578313	2.83132530120482	6.1566265060241	-6.75904353157572	2.6584917228694	5.96443899448191	29.0839694656489	-30.8396946564885	-30.9618320610687	102.410726123779	26.5688577306986	
1512129027199.74	-6.49397590361446	2.73493975903614	6.16867469879518	-6.65113427345187	2.57020232985898	5.9546290619252	32.6106870229008	-31.4351145038168	-30.1221374045801	102.410726123779	26.5688577306986	
1512129027203.64	-6.44578313253012	2.68674698795181	6.1566265060241	-6.64132434089516	2.54077253218884	5.9546290619252	36.1832061068702	-30.824427480916	-29.1908396946565	102.410726123779	26.5688577306986	
1512129027207.55	-6.40963855421687	2.63855421686747	6.10843373493976	-6.52360515021459	2.47210300429185	5.89576946658492	39.4961832061069	-29.7404580152672	-28.4580152671756	102.413679308444	26.5688577306986	
1512129027211.46	-6.26506024096386	2.59036144578313	6.03614457831325	-6.46474555487431	2.39362354383814	5.82709993868792	42.9770992366412	-28.5648854961832	-27.6641221374046	102.413679308444	26.5688577306986	
1512129027215.36	-6.32530120481928	2.67469879518072	6.01204819277108	-6.4549356223176	2.45248313917842	5.78786020846107	45.7709923664122	-24.0763358778626	-27.206106870229	102.413679308444	26.5688577306986	
1512129027219.27	-6.19277108433735	2.6144578313253	5.96385542168675	-6.36664622930717	2.39362354383814	5.79767014101778	48.5038167938931	-22.0458015267176	-26.412213740458	102.407772939883	26.5688577306986	
1512129027223.18	-5.78313253012048	2.55421686746988	5.97590361445783	-6.08215818516248	2.364193746168	5.79767014101778	49.8931297709924	-18.2900763358779	-26.030534351145	102.407772939883	26.5688577306986	
1512129027227.08	-5.79518072289157	2.56626506024096	6.03614457831325	-5.89576946658492	2.32495401594114	5.82709993868792	49.5419847328244	-5.29770992366412	-26.9923664122137	102.407772939883	26.5688577306986	
1512129027230.99	-6.1566265060241	2.46987951807229	6.13253012048193	-6.02329858982219	2.295524218271	5.91538933169834	50.9465648854962	0.549618320610687	-27.3893129770992	102.410726123779	26.5688577306986	
1512129027234.89	-6.33734939759036	2.44578313253012	6.18072289156627	-6.28816676885346	2.27590435315757	5.93500919681177	51.8320610687023	4.10687022900763	-27.0687022900763	102.410726123779	26.5688577306986	
1512129027238.8	-6.3855421686747	2.48192771084337	6.33734939759036	-6.43531575720417	2.26609442060086	6.00367872470877	51.8167938931298	3.55725190839695	-25.8625954198473	102.410726123779	26.5688577306986	
1512129027242.71	-6.53012048192771	2.50602409638554	6.28915662650602	-6.55303494788473	2.295524218271	6.02329858982219	52.0	1.75572519083969	-24.9923664122137	102.407772939883	26.5688577306986	
1512129027246.61	-6.43373493975904	2.51807228915663	6.25301204819277	-6.57265481299816	2.35438381361128	6.01348865726548	51.2824427480916	-0.106870229007634	-24.5190839694656	102.407772939883	26.5688577306986	
1512129027250.52	-6.27710843373494	2.5421686746988	6.18072289156627	-6.51379521765788	2.33476394849785	5.99386879215205	50.0763358778626	1.17557251908397	-24.0152671755725	102.407772939883	26.5688577306986	
1512129027254.43	-6.08433734939759	2.49397590361446	6.14457831325301	-6.30778663396689	2.295524218271	5.83690987124464	48.3969465648855	4.01526717557252	-23.8015267175572	102.416632493877	26.5688577306986	
1512129027258.33	-5.96385542168675	2.51807228915663	6.09638554216868	-6.13120784794605	2.27590435315757	5.7388105456775	45.0229007633588	8.67175572519084	-23.2671755725191	102.416632493877	26.5688577306986	
1512129027262.24	-5.89156626506024	2.55421686746988	5.98795180722892	-6.06253832004905	2.27590435315757	5.75843041079093	40.412213740458	13.6488549618321	-23.236641221374	102.416632493877	26.5688577306986	
1512129027266.14	-5.86746987951807	2.60240963855422	5.86746987951807	-5.91538933169834	2.33476394849785	5.55242182709994	35.7099236641221	17.0992366412214	-23.7862595419847	102.413679308444	26.5688577306986	
1512129027270.05	-5.8433734939759	2.6144578313253	5.72289156626506	-5.92519926425506	2.37400367872471	5.49356223175966	30.9160305343511	18.9618320610687	-24.9465648854962	102.413679308444	26.5688577306986	
1512129027273.96	-5.85542168674699	2.5421686746988	5.63855421686747	-5.92519926425506	2.35438381361128	5.28755364806867	25.9389312977099	18.9007633587786	-26.1679389312977	102.413679308444	26.5688577306986	
1512129027277.86	-5.86746987951807	2.49397590361446	5.6144578313253	-5.90557939914163	2.34457388105457	5.22869405272839	20.5801526717557	17.236641221374	-26.8396946564885	102.401866574393	26.5688577306986	
1512129027281.77	-5.86746987951807	2.49397590361446	5.60240963855422	-5.94481912936849	2.30533415082771	5.24831391784181	11.1145038167939	15.7251908396947	-27.9236641221374	102.401866574393	26.5688577306986	
1512129027285.68	-5.68674698795181	3.2289156626506	5.67469879518072	-6.02329858982219	2.93316983445739	5.29736358062538	8.35114503816794	12.0763358778626	-26.3511450381679	102.401866574393	26.5688577306986	
1512129027289.58	-5.98795180722892	2.74698795180723	5.55421686746988	-6.07234825260576	2.84488044144696	5.2385039852851	8.76335877862595	-0.763358778625954	-13.4809160305344	102.404819756754	26.5688577306986	
1512129027293.49	-6.16867469879518	2.28915662650602	5.50602409638554	-6.20968730839975	2.30533415082771	5.22869405272839	4.54961832061069	-1.6793893129771	-17.3740458015267	102.404819756754	26.5688577306986	
1512129027297.39	-6.09638554216868	2.55421686746988	5.53012048192771	-6.20968730839975	2.31514408338443	5.21888412017167	2.58015267175573	-2.80916030534351	-19.587786259542	102.404819756754	26.5688577306986	
1512129027301.3	-6.06024096385542	2.5421686746988	5.51807228915663	-6.13120784794605	2.33476394849785	5.31698344573881	3.51145038167939	-5.19083969465649	-21.8625954198473	102.407772939883	26.5688577306986	
1512129027305.21	-5.93975903614458	2.60240963855422	5.43373493975904	-6.03310852237891	2.34457388105457	5.16983445738811	5.14503816793893	-6.76335877862595	-21.9083969465649	102.407772939883	26.5688577306986	
1512129027309.11	-5.92771084337349	2.71084337349398	5.31325301204819	-6.04291845493562	2.41324340895156	5.11097486204782	4.76335877862595	-4.85496183206107	-22.5496183206107	102.407772939883	26.5688577306986	
1512129027313.02	-6.01204819277108	2.7710843373494	5.14457831325301	-5.99386879215205	2.52115266707541	4.85591661557327	2.73282442748092	-3.08396946564885	-24.1374045801527	102.407772939883	26.5688577306986	
1512129027316.93	-6.0	2.86746987951807	5.01204819277108	-6.03310852237891	2.57020232985898	4.79705702023299	0.33587786259542	-2.3969465648855	-27.0839694656489	102.407772939883	26.5688577306986	
1512129027320.83	-5.90361445783133	2.86746987951807	4.90361445783133	-5.99386879215205	2.64868179031269	4.62047823421214	-2.3969465648855	-2.73282442748092	-29.969465648855	102.407772939883	26.5688577306986	
1512129027324.74	-5.86746987951807	2.75903614457831	4.80722891566265	-5.99386879215205	2.59963212752912	4.48313917841815	-4.82442748091603	-3.57251908396947	-31.5267175572519	102.413679308444	26.5688577306986	
1512129027328.64	-5.87951807228916	2.80722891566265	4.79518072289157	-5.97424892703863	2.58982219497241	4.41446965052115	-7.40458015267176	-4.50381679389313	-32.1832061068702	102.413679308444	26.5688577306986	
1512129027332.55	-5.95180722891566	2.86746987951807	4.86746987951807	-6.04291845493562	2.5800122624157	4.47332924586144	-9.77099236641221	-4.53435114503817	-32.0458015267176	102.413679308444	26.5688577306986	
1512129027336.46	-6.12048192771084	3.0	4.96385542168675	-6.1017780502759	2.66830165542612	4.57142857142857	-12.0	-5.29770992366412	-31.3587786259542	102.407772939883	26.5688577306986	
1512129027340.36	-6.31325301204819	3.06024096385542	5.04819277108434	-6.25873697118332	2.80564071122011	4.67933782955242	-14.1374045801527	-7.38931297709924	-31.1908396946565	102.407772939883	26.5688577306986	
1512129027344.27	-6.5421686746988	3.04819277108434	5.08433734939759	-6.39607602697731	2.78602084610668	4.69895769466585	-16.793893129771	-11.3129770992366	-29.9083969465649	102.407772939883	26.5688577306986	
1512129027348.18	-6.72289156626506	3.08433734939759	5.1566265060241	-6.73942366646229	2.85469037400368	4.75781729000613	-19.2519083969466	-16.9770992366412	-28.0763358778626	102.407772939883	26.5688577306986	
1512129027352.08	-6.87951807228916	3.16867469879518	5.28915662650602	-6.99448191293685	2.93316983445739	4.85591661557327	-21.1297709923664	-23.9236641221374	-25.7557251908397	102.407772939883	26.5688577306986	
1512129027355.99	-7.04819277108434	3.20481927710843	5.43373493975904	-7.1023911710607	2.98221949724096	4.93439607602698	-21.8473282442748	-31.5725190839695	-23.2519083969466	102.407772939883	26.5688577306986	
1512129027359.89	-7.19277108433735	3.25301204819277	5.57831325301205	-7.2495401594114	3.04107909258124	5.13059472716125	-21.8778625954198	-38.4732824427481	-21.6793893129771	102.416632493877	26.5688577306986	
1512129027363.8	-7.31325301204819	3.21686746987952	5.45783132530121	-7.35744941753525	3.05088902513795	5.0913549969344	-21.5419847328244	-40.793893129771	-21.618320610687	102.416632493877	26.5688577306986	
1512129027367.71	-7.25301204819277	3.26506024096386	5.62650602409639	-7.35744941753525	3.06069895769467	5.28755364806867	-20.6717557251908	-43.5419847328244	-22.1221374045801	102.416632493877	26.5688577306986	
1512129027371.61	-7.09638554216868	3.28915662650602	5.86746987951807	-7.18087063151441	3.09993868792152	5.51318209687308	-17.5267175572519	-50.5190839694656	-22.7786259541985	102.410726123779	26.5688577306986	
1512129027375.52	-6.91566265060241	3.27710843373494	6.07228915662651	-7.08277130594727	3.10974862047823	5.67995095033722	-13.9541984732824	-56.1374045801527	-22.8091603053435	102.410726123779	26.5688577306986	
1512129027379.43	-6.81927710843374	3.33734939759036	6.25301204819277	-6.94543225015328	3.10974862047823	5.89576946658492	-11.4961832061069	-56.2290076335878	-22.824427480916	102.410726123779	26.5688577306986	
1512129027383.33	-6.92771084337349	3.43373493975904	6.36144578313253	-6.98467198038014	3.18822808093194	6.01348865726548	-9.89312977099237	-54.1832061068702	-22.8549618320611	102.407772939883	26.5688577306986	
1512129027387.24	-7.16867469879518	3.44578313253012	6.34939759036145	-7.09258123850398	3.25689760882894	6.07234825260576	-8.42748091603053	-53.0534351145038	-23.4656488549618	102.407772939883	26.5688577306986	
1512129027391.14	-7.31325301204819	3.44578313253012	6.26506024096386	-7.25935009196812	3.23727774371551	5.96443899448191	-9.26717557251908	-50.6564885496183	-27.5725190839695	102.407772939883	26.5688577306986	
1512129027395.05	-7.36144578313253	3.50602409638554	6.24096385542169	-7.28877988963826	3.24708767627223	5.91538933169834	-12.3358778625954	-44.9770992366412	-32.1832061068702	102.404819756754	26.5688577306986	
1512129027398.96	-7.36144578313253	3.51807228915663	6.20481927710843	-7.32801961986511	3.35499693439608	5.75843041079093	-18.6717557251908	-35.3282442748092	-40.1374045801527	102.404819756754	26.5688577306986	
1512129027402.86	-7.36144578313253	3.66265060240964	6.20481927710843	-7.40649908031882	3.4432863274065	5.74862047823421	-25.4656488549618	-31.0687022900763	-43.618320610687	102.404819756754	26.5688577306986	
1512129027406.77	-7.34939759036145	3.5421686746988	6.16867469879518	-7.44573881054568	3.3746167995095	5.69957081545064	-31.7862595419847	-31.6641221374046	-44.1221374045802	102.404819756754	26.5688577306986	
1512129027410.68	-7.32530120481928	3.43373493975904	6.20481927710843	-7.43592887798896	3.35499693439608	5.76824034334764	-37.7251908396947	-33.8015267175572	-45.2824427480916	102.404819756754	26.5688577306986	
1512129027414.58	-7.27710843373494	3.44578313253012	6.3855421686747	-7.33782955242183	3.25689760882894	5.87614960147149	-42.5801526717557	-36.8702290076336	-46.8091603053435	102.404819756754	26.5688577306986	
1512129027418.49	-7.18072289156627	3.39759036144578	6.56626506024096	-7.22011036174126	3.23727774371551	6.20968730839975	-45.4503816793893	-39.6335877862595	-49.3893129770992	102.410726123779	26.5688577306986	
1512129027422.39	-7.06024096385542	3.30120481927711	6.75903614457831	-7.13182096873084	3.12936848559166	6.36664622930717	-45.7862595419847	-40.6106870229008	-52.8091603053435	102.410726123779	26.5688577306986	
1512129027426.3	-7.03614457831325	3.13253012048193	6.93975903614458	-7.07296137339056	2.98221949724096	6.6707541385653	-44.1679389312977	-40.0	-56.3358778625954	102.410726123779	26.5688577306986	
1512129027430.21	-7.06024096385542	3.12048192771084	7.07228915662651	-7.1023911710607	2.92335990190067	6.77866339668915	-40.824427480916	-38.2290076335878	-58.6564885496183	102.407772939883	26.5688577306986	
1512129027434.11	-7.10843373493976	3.08433734939759	7.2289156626506	-7.13182096873084	2.90374003678725	7.01410177805028	-36.3664122137405	-38.2442748091603	-61.0381679389313	102.407772939883	26.5688577306986	
1512129027438.02	-7.10843373493976	3.07228915662651	7.34939759036145	-7.11220110361741	2.89393010423053	7.14163090128755	-31.5725190839695	-37.0839694656489	-63.7557251908397	102.407772939883	26.5688577306986	
1512129027441.93	-7.08433734939759	2.98795180722892	7.40963855421687	-7.11220110361741	2.83507050889025	7.21030042918455	-26.1374045801527	-35.2977099236641	-66.6564885496183	102.401866574393	26.5688577306986	
1512129027445.83	-7.03614457831325	2.92771084337349	7.51807228915663	-7.14163090128755	2.7271612507664	7.33782955242183	-20.793893129771	-32.6106870229008	-68.824427480916	102.401866574393	26.5688577306986	
1512129027449.74	-7.01204819277108	2.79518072289157	7.5421686746988	-7.14163090128755	2.6584917228694	7.39668914776211	-15.7557251908397	-29.6641221374046	-69.8625954198473	102.401866574393	26.5688577306986	
1512129027453.64	-7.04819277108434	2.63855421686747	7.51807228915663	-7.15144083384427	2.49172286940527	7.46535867565911	-11.4809160305344	-27.4198473282443	-70.4427480916031	102.410726123779	26.5688577306986	
1512129027457.55	-6.98795180722892	2.4578313253012	7.60240963855422	-7.13182096873084	2.38381361128142	7.49478847332925	-7.29770992366412	-25.7709923664122	-70.7175572519084	102.410726123779	26.5688577306986	
1512129027461.46	-6.86746987951807	2.57831325301205	7.60240963855422	-7.02391171060699	2.39362354383814	7.56345800122624	-3.77099236641221	-20.0916030534351	-71.8167938931298	102.410726123779	26.5688577306986	
1512129027465.36	-6.89156626506024	2.51807228915663	7.50602409638554	-7.02391171060699	2.28571428571429	7.47516860821582	0.549618320610687	-17.0381679389313	-72.5801526717557	102.407772939883	26.5688577306986	
1512129027469.27	-6.40963855421687	2.96385542168675	7.56626506024097	-6.95524218270999	2.0797057020233	7.48497854077253	5.06870229007634	-18.6870229007634	-71.8320610687023	102.407772939883	26.5688577306986	
1512129027473.18	-7.25301204819277	1.75903614457831	7.6144578313253	-6.99448191293685	1.84426732066217	7.37706928264868	13.2519083969466	-23.7099236641221	-60.9312977099237	102.407772939883	26.5688577306986	
1512129027477.08	-7.34939759036145	2.03614457831325	7.33734939759036	-7.22011036174126	1.77559779276517	7.07296137339056	9.6030534351145	-21.0687022900763	-71.1603053435115	102.413679308444	26.5688577306986	
1512129027480.99	-7.26506024096386	1.92771084337349	7.48192771084337	-7.44573881054568	1.76578786020846	7.26916002452483	10.3053435114504	-32.1374045801527	-66.4732824427481	102.413679308444	26.5688577306986	
1512129027484.89	-6.34939759036145	1.27710843373494	8.18072289156627	-6.80809319435929	1.42244022072348	7.79889638258737	11.4809160305344	-37.2519083969466	-62.8091603053435	102.413679308444	26.5688577306986	
1512129027488.8	-6.6144578313253	2.28915662650602	7.90361445783133	-6.80809319435929	1.88350705088903	7.8185162477008	14.5496183206107	-26.9770992366412	-62.412213740458	102.410726123779	26.5688577306986	
1512129027492.71	-6.56626506024096	1.78313253012048	8.03614457831325	-6.74923359901901	1.63825873697118	7.90680564071122	22.6717557251908	-35.0229007633588	-59.7709923664122	102.410726123779	26.5688577306986	
1512129027496.61	-6.63855421686747	1.48192771084337	8.13253012048193	-6.78847332924586	1.4322501532802	7.88718577559779	26.0763358778626	-34.5190839694656	-56.7022900763359	102.410726123779	26.5688577306986	
1512129027500.52	-6.21686746987952	0.831325301204819	8.50602409638554	-6.55303494788473	0.804414469650521	8.15205395462906	27.6488549618321	-33.3435114503817	-52.2442748091603	102.407772939883	26.5688577306986	
1512129027504.43	-6.68674698795181	1.71084337349398	8.10843373493976	-6.91600245248314	1.32434089515635	8.02452483139178	27.6641221374046	-21.7099236641221	-48.030534351145	102.407772939883	26.5688577306986	
1512129027508.33	-6.73493975903615	1.33734939759036	8.13253012048193	-6.95524218270999	1.1477621091355	7.92642550582465	31.4351145038168	-30.4274809160305	-40.6106870229008	102.407772939883	26.5688577306986	
1512129027512.24	-6.75903614457831	1.20481927710843	8.1566265060241	-6.99448191293685	0.96137339055794	7.85775597792765	32.0152671755725	-33.0229007633588	-35.3893129770992	102.413679308444	26.5688577306986	
1512129027516.14	-6.62650602409639	1.16867469879518	8.12048192771084	-6.95524218270999	0.922133660331085	7.83813611281422	32.0610687022901	-36.6259541984733	-29.3282442748092	102.413679308444	26.5688577306986	
1512129027520.05	-6.46987951807229	1.20481927710843	8.04819277108434	-6.78847332924586	0.951563458001226	7.8185162477008	31.3587786259542	-37.0076335877863	-23.2671755725191	102.413679308444	26.5688577306986	
1512129027523.96	-6.34939759036145	1.14457831325301	7.97590361445783	-6.51379521765788	0.863274064990803	7.7498467198038	28.9007633587786	-36.7022900763359	-18.8091603053435	102.410726123779	26.5688577306986	
1512129027527.86	-6.19277108433735	1.09638554216867	7.87951807228916	-6.42550582464746	0.824034334763948	7.61250766400981	25.206106870229	-35.0687022900763	-15.7404580152672	102.410726123779	26.5688577306986	
1512129027531.77	-6.10843373493976	1.03614457831325	7.8433734939759	-6.32740649908032	0.784794604537094	7.54383813611281	20.5038167938931	-33.7557251908397	-13.6946564885496	102.410726123779	26.5688577306986	
1512129027535.68	-6.10843373493976	0.951807228915663	7.89156626506024	-6.28816676885346	0.716125076640098	7.49478847332925	15.206106870229	-33.2213740458015	-11.969465648855	102.407772939883	26.5688577306986	
1512129027539.58	-6.13253012048193	0.831325301204819	7.97590361445783	-6.27835683629675	0.58859595340282	7.6026977314531	10.1679389312977	-33.969465648855	-10.763358778626	102.407772939883	26.5688577306986	
1512129027543.49	-6.14457831325301	0.72289156626506	8.12048192771084	-6.29797670141018	0.343347639484979	7.73022685469037	5.52671755725191	-35.206106870229	-8.70229007633588	102.407772939883	26.5688577306986	
1512129027547.39	-6.13253012048193	0.590361445783133	8.25301204819277	-6.30778663396689	0.362967504598406	7.85775597792765	1.11450381679389	-35.618320610687	-6.6412213740458	102.407772939883	26.5688577306986	
